HGNC ID	Approved symbol	Approved name	Status	NCBI Gene ID
HGNC:38153	ELOCP17	elongin C pseudogene 17	Approved	
HGNC:38154	ELOCP18	elongin C pseudogene 18	Approved	100130626
HGNC:38155	ELOCP19	elongin C pseudogene 19	Approved	100462880
HGNC:38156	ELOCP20	elongin C pseudogene 20	Approved	100287778
HGNC:38157	ELOCP21	elongin C pseudogene 21	Approved	
HGNC:38158	ELOCP22	elongin C pseudogene 22	Approved	100287579
HGNC:38159	ELOCP23	elongin C pseudogene 23	Approved	100462881
HGNC:38160	ELOCP24	elongin C pseudogene 24	Approved	100287692
HGNC:38731	ELOCP26	elongin C pseudogene 26	Approved	118097967
HGNC:31692	ELOCP27	elongin C pseudogene 27	Approved	107133523
HGNC:49169	ELOCP28	elongin C pseudogene 28	Approved	100287483
HGNC:49170	ELOCP29	elongin C pseudogene 29	Approved	100132973
HGNC:49171	ELOCP30	elongin C pseudogene 30	Approved	
HGNC:49172	ELOCP31	elongin C pseudogene 31	Approved	100422582
HGNC:49173	ELOCP32	elongin C pseudogene 32	Approved	
HGNC:49174	ELOCP33	elongin C pseudogene 33	Approved	101928827
HGNC:49175	ELOCP34	elongin C pseudogene 34	Approved	
HGNC:49176	ELOCP35	elongin C pseudogene 35	Approved	
HGNC:54973	ELOCP36	elongin C pseudogene 36	Approved	101059905
HGNC:28691	ELOF1	elongation factor 1	Approved	84337
HGNC:14418	ELOVL1	ELOVL fatty acid elongase 1	Approved	64834
HGNC:14416	ELOVL2	ELOVL fatty acid elongase 2	Approved	54898
HGNC:44156	ELOVL2-AS1	ELOVL2 antisense RNA 1	Approved	100506409
HGNC:18047	ELOVL3	ELOVL fatty acid elongase 3	Approved	83401
HGNC:14415	ELOVL4	ELOVL fatty acid elongase 4	Approved	6785
HGNC:21308	ELOVL5	ELOVL fatty acid elongase 5	Approved	60481
HGNC:15829	ELOVL6	ELOVL fatty acid elongase 6	Approved	79071
HGNC:26292	ELOVL7	ELOVL fatty acid elongase 7	Approved	79993
HGNC:5959	ELP1	elongator acetyltransferase complex subunit 1	Approved	8518
HGNC:18248	ELP2	elongator acetyltransferase complex subunit 2	Approved	55250
HGNC:20696	ELP3	elongator acetyltransferase complex subunit 3	Approved	55140
HGNC:1171	ELP4	elongator acetyltransferase complex subunit 4	Approved	26610
HGNC:30617	ELP5	elongator acetyltransferase complex subunit 5	Approved	23587
HGNC:25976	ELP6	elongator acetyltransferase complex subunit 6	Approved	54859
HGNC:14417	ELSPBP1	epididymal sperm binding protein 1	Approved	64100
HGNC:30465	EMB	embigin	Approved	133418
HGNC:38661	EMBP1	embigin pseudogene 1	Approved	647121
HGNC:28957	EMC1	ER membrane protein complex subunit 1	Approved	23065
HGNC:54050	EMC1-AS1	EMC1 antisense RNA 1	Approved	101927895
HGNC:28963	EMC2	ER membrane protein complex subunit 2	Approved	9694
HGNC:23999	EMC3	ER membrane protein complex subunit 3	Approved	55831
HGNC:49223	EMC3-AS1	EMC3 antisense RNA 1	Approved	442075
HGNC:28032	EMC4	ER membrane protein complex subunit 4	Approved	51234
HGNC:28430	EMC6	ER membrane protein complex subunit 6	Approved	83460
HGNC:24301	EMC7	ER membrane protein complex subunit 7	Approved	56851
HGNC:7864	EMC8	ER membrane protein complex subunit 8	Approved	10328
HGNC:20273	EMC9	ER membrane protein complex subunit 9	Approved	51016
HGNC:27609	EMC10	ER membrane protein complex subunit 10	Approved	284361
HGNC:16041	EMCN	endomucin	Approved	51705
HGNC:3331	EMD	emerin	Approved	2010
HGNC:24965	EME1	essential meiotic structure-specific endonuclease 1	Approved	146956
HGNC:27289	EME2	essential meiotic structure-specific endonuclease subunit 2	Approved	197342
HGNC:16912	EMG1	EMG1 N1-specific pseudouridine methyltransferase	Approved	10436
HGNC:18036	EMID1	EMI domain containing 1	Approved	129080
HGNC:19880	EMILIN1	elastin microfibril interfacer 1	Approved	11117
HGNC:19881	EMILIN2	elastin microfibril interfacer 2	Approved	84034
HGNC:16123	EMILIN3	elastin microfibril interfacer 3	Approved	90187
HGNC:19882	EMILIN5	symbol withdrawn, see [HGNC:16123](/data/gene-symbol-report/#!/hgnc_id/HGNC:16123)	Symbol Withdrawn	
HGNC:3330	EML1	EMAP like 1	Approved	2009
HGNC:18035	EML2	EMAP like 2	Approved	24139
HGNC:48331	EML2-AS1	EML2 antisense RNA 1	Approved	100287177
HGNC:26666	EML3	EMAP like 3	Approved	256364
HGNC:1316	EML4	EMAP like 4	Approved	27436
HGNC:40112	EML4-AS1	EML4 antisense RNA 1	Approved	102723824
HGNC:18197	EML5	EMAP like 5	Approved	161436
HGNC:35412	EML6	EMAP like 6	Approved	400954
HGNC:41299	EML6-AS1	EML6 antisense RNA 1	Approved	105374667
HGNC:3333	EMP1	epithelial membrane protein 1	Approved	2012
HGNC:3334	EMP2	epithelial membrane protein 2	Approved	2013
HGNC:54651	EMP2P1	EMP2 pseudogene 1	Approved	391359
HGNC:3335	EMP3	epithelial membrane protein 3	Approved	2014
HGNC:54408	EMSLR	E2F1 mRNA stabilizing lncRNA	Approved	101927746
HGNC:18071	EMSY	EMSY transcriptional repressor, BRCA2 interacting	Approved	56946
HGNC:55507	EMSY-DT	EMSY divergent transcript	Approved	
HGNC:3339	EMWX	episodic muscle weakness, X-linked	Entry Withdrawn	
HGNC:3340	EMX1	empty spiracles homeobox 1	Approved	2016
HGNC:3341	EMX2	empty spiracles homeobox 2	Approved	2018
HGNC:18511	EMX2OS	EMX2 opposite strand/antisense RNA	Approved	196047
HGNC:3342	EN1	engrailed homeobox 1	Approved	2019
HGNC:3343	EN2	engrailed homeobox 2	Approved	2020
HGNC:55659	EN2-DT	EN2 divergent transcript	Approved	
HGNC:18271	ENAH	ENAH actin regulator	Approved	55740
HGNC:3344	ENAM	enamelin	Approved	10117
HGNC:3345	ENC1	ectodermal-neural cortex 1	Approved	8507
HGNC:29129	ENDOD1	endonuclease domain containing 1	Approved	23052
HGNC:3346	ENDOG	endonuclease G	Approved	2021
HGNC:3348	ENDOGL2	symbol withdrawn, see [HGNC:3347](/data/gene-symbol-report/#!/hgnc_id/HGNC:3347)	Symbol Withdrawn	
HGNC:14369	ENDOU	endonuclease, poly(U) specific	Approved	8909
HGNC:26640	ENDOV	endonuclease V	Approved	284131
HGNC:3349	ENG	endoglin	Approved	2022
HGNC:24622	ENGASE	endo-beta-N-acetylglucosaminidase	Approved	64772
HGNC:24838	ENHO	energy homeostasis associated	Approved	375704
HGNC:25246	ENKD1	enkurin domain containing 1	Approved	84080
HGNC:28388	ENKUR	enkurin, TRPC channel interacting protein	Approved	219670
HGNC:3350	ENO1	enolase 1	Approved	2023
HGNC:40214	ENO1-AS1	ENO1 antisense RNA 1	Approved	100505975
HGNC:41331	ENO1-IT1	ENO1 intronic transcript 1	Approved	
HGNC:3351	ENO1L1	symbol withdrawn, see [HGNC:3350](/data/gene-symbol-report/#!/hgnc_id/HGNC:3350)	Symbol Withdrawn	
HGNC:3352	ENO1P1	enolase 1 pseudogene 1	Approved	2025
HGNC:37943	ENO1P2	enolase 1 pseudogene 2	Approved	100419098
HGNC:37944	ENO1P3	enolase 1 pseudogene 3	Approved	100419069
HGNC:37945	ENO1P4	enolase 1 pseudogene 4	Approved	
HGNC:3353	ENO2	enolase 2	Approved	2026
HGNC:3354	ENO3	enolase 3	Approved	2027
HGNC:31670	ENO4	enolase 4	Approved	387712
HGNC:24599	ENOPH1	enolase-phosphatase 1	Approved	58478
HGNC:30365	ENOSF1	enolase superfamily member 1	Approved	55556
HGNC:25474	ENOX1	ecto-NOX disulfide-thiol exchanger 1	Approved	55068
HGNC:42396	ENOX1-AS1	ENOX1 antisense RNA 1	Approved	
HGNC:42397	ENOX1-AS2	ENOX1 antisense RNA 2	Approved	
HGNC:2259	ENOX2	ecto-NOX disulfide-thiol exchanger 2	Approved	10495
HGNC:56096	ENOX2-AS1	ENOX2 antisense RNA 1	Approved	105373338
HGNC:3355	ENPEP	glutamyl aminopeptidase	Approved	2028
HGNC:3356	ENPP1	ectonucleotide pyrophosphatase/phosphodiesterase 1	Approved	5167
HGNC:3357	ENPP2	ectonucleotide pyrophosphatase/phosphodiesterase 2	Approved	5168
HGNC:3358	ENPP3	ectonucleotide pyrophosphatase/phosphodiesterase 3	Approved	5169
HGNC:3359	ENPP4	ectonucleotide pyrophosphatase/phosphodiesterase 4	Approved	22875
HGNC:13717	ENPP5	ectonucleotide pyrophosphatase/phosphodiesterase family member 5	Approved	59084
HGNC:23409	ENPP6	ectonucleotide pyrophosphatase/phosphodiesterase 6	Approved	133121
HGNC:23764	ENPP7	ectonucleotide pyrophosphatase/phosphodiesterase 7	Approved	339221
HGNC:48699	ENPP7P1	ectonucleotide pyrophosphatase/phosphodiesterase 7 pseudogene 1	Approved	100421823
HGNC:48685	ENPP7P2	ectonucleotide pyrophosphatase/phosphodiesterase 7 pseudogene 2	Approved	100421813
HGNC:48686	ENPP7P3	ectonucleotide pyrophosphatase/phosphodiesterase 7 pseudogene 3	Approved	
HGNC:48687	ENPP7P4	ectonucleotide pyrophosphatase/phosphodiesterase 7 pseudogene 4	Approved	100421816
HGNC:48688	ENPP7P5	ectonucleotide pyrophosphatase/phosphodiesterase 7 pseudogene 5	Approved	
HGNC:48698	ENPP7P6	ectonucleotide pyrophosphatase/phosphodiesterase 7 pseudogene 6	Approved	
HGNC:48690	ENPP7P7	ectonucleotide pyrophosphatase/phosphodiesterase 7 pseudogene 7	Approved	100421859
HGNC:48691	ENPP7P8	ectonucleotide pyrophosphatase/phosphodiesterase 7 pseudogene 8	Approved	100421860
HGNC:48692	ENPP7P9	ectonucleotide pyrophosphatase/phosphodiesterase 7 pseudogene 9	Approved	100421803
HGNC:48693	ENPP7P10	ectonucleotide pyrophosphatase/phosphodiesterase 7 pseudogene 10	Approved	100421805
HGNC:48694	ENPP7P11	ectonucleotide pyrophosphatase/phosphodiesterase 7 pseudogene 11	Approved	100421806
HGNC:48697	ENPP7P12	ectonucleotide pyrophosphatase/phosphodiesterase 7 pseudogene 12	Approved	
HGNC:48696	ENPP7P13	ectonucleotide pyrophosphatase/phosphodiesterase 7 pseudogene 13	Approved	
HGNC:51387	ENPP7P14	ectonucleotide pyrophosphatase/phosphodiesterase 7 pseudogene 14	Approved	106481720
HGNC:55616	ENPP7P15	ectonucleotide pyrophosphatase/phosphodiesterase 7 pseudogene 15	Approved	
HGNC:3360	ENSA	endosulfine alpha	Approved	2029
HGNC:16588	ENSAP1	endosulfine alpha pseudogene 1	Approved	170511
HGNC:20011	ENSAP2	endosulfine alpha pseudogene 2	Approved	319114
HGNC:37946	ENSAP3	endosulfine alpha pseudogene 3	Approved	100128203
HGNC:3361	ENT1	symbol withdrawn, see [HGNC:11003](/data/gene-symbol-report/#!/hgnc_id/HGNC:11003)	Symbol Withdrawn	
HGNC:3362	ENT2	symbol withdrawn, see [HGNC:11004](/data/gene-symbol-report/#!/hgnc_id/HGNC:11004)	Symbol Withdrawn	
HGNC:26352	ENTHD1	ENTH domain containing 1	Approved	150350
HGNC:3363	ENTPD1	ectonucleoside triphosphate diphosphohydrolase 1	Approved	953
HGNC:45203	ENTPD1-AS1	ENTPD1 antisense RNA 1	Approved	728558
HGNC:3364	ENTPD2	ectonucleoside triphosphate diphosphohydrolase 2	Approved	954
HGNC:3365	ENTPD3	ectonucleoside triphosphate diphosphohydrolase 3	Approved	956
HGNC:26710	ENTPD3-AS1	ENTPD3 antisense RNA 1	Approved	285266
HGNC:14573	ENTPD4	ectonucleoside triphosphate diphosphohydrolase 4	Approved	9583
HGNC:55536	ENTPD4-DT	ENTPD4 divergent transcript	Approved	
HGNC:3367	ENTPD5	ectonucleoside triphosphate diphosphohydrolase 5 (inactive)	Approved	957
HGNC:3368	ENTPD6	ectonucleoside triphosphate diphosphohydrolase 6	Approved	
HGNC:19745	ENTPD7	ectonucleoside triphosphate diphosphohydrolase 7	Approved	57089
HGNC:24860	ENTPD8	ectonucleoside triphosphate diphosphohydrolase 8	Approved	377841
HGNC:10667	ENTR1	endosome associated trafficking regulator 1	Approved	10807
HGNC:29375	ENTR1P1	ENTR1 pseudogene 1	Approved	388478
HGNC:39164	ENTR1P2	ENTR1 pseudogene 2	Approved	646891
HGNC:24820	ENTREP1	endosomal transmembrane epsin interactor 1	Approved	9413
HGNC:29075	ENTREP2	endosomal transmembrane epsin interactor 2	Approved	23359
HGNC:1233	ENTREP3	endosomal transmembrane epsin interactor 3	Approved	10712
HGNC:3369	ENUR1	enuresis, nocturnal 1	Entry Withdrawn	
HGNC:3370	ENUR2	enuresis, nocturnal 2	Entry Withdrawn	
HGNC:3371	ENX2	symbol withdrawn, see [HGNC:543](/data/gene-symbol-report/#!/hgnc_id/HGNC:543)	Symbol Withdrawn	
HGNC:24449	ENY2	ENY2 transcription and export complex 2 subunit	Approved	56943
HGNC:28526	EOGT	EGF domain specific O-linked N-acetylglucosamine transferase	Approved	285203
HGNC:55605	EOGT-DT	EOGT divergent transcript	Approved	
HGNC:28089	EOLA1	endothelium and lymphocyte associated ASCH domain 1	Approved	91966
HGNC:44265	EOLA1-DT	EOLA1 divergent transcript	Approved	100131434
HGNC:17402	EOLA2	endothelium and lymphocyte associated ASCH domain 2	Approved	541578
HGNC:48579	EOLA2-DT	EOLA2 divergent transcript	Approved	100272228
HGNC:3372	EOMES	eomesodermin	Approved	8320
HGNC:3373	EP300	E1A binding protein p300	Approved	2033
HGNC:50504	EP300-AS1	EP300 antisense RNA 1	Approved	101927279
HGNC:11958	EP400	E1A binding protein p400	Approved	57634
HGNC:26602	EP400P1	EP400 pseudogene 1	Approved	347918
HGNC:3374	EPAS1	endothelial PAS domain protein 1	Approved	2034
HGNC:3375	EPB3	symbol withdrawn, see [HGNC:11027](/data/gene-symbol-report/#!/hgnc_id/HGNC:11027)	Symbol Withdrawn	
HGNC:3376	EPB3L1	symbol withdrawn, see [HGNC:11028](/data/gene-symbol-report/#!/hgnc_id/HGNC:11028)	Symbol Withdrawn	
HGNC:3377	EPB41	erythrocyte membrane protein band 4.1	Approved	2035
HGNC:3378	EPB41L1	erythrocyte membrane protein band 4.1 like 1	Approved	2036
HGNC:55728	EPB41L1-AS1	EPB41L1 antisense RNA 1	Approved	100130373
HGNC:3379	EPB41L2	erythrocyte membrane protein band 4.1 like 2	Approved	2037
HGNC:3380	EPB41L3	erythrocyte membrane protein band 4.1 like 3	Approved	23136
HGNC:13278	EPB41L4A	erythrocyte membrane protein band 4.1 like 4A	Approved	64097
HGNC:30749	EPB41L4A-AS1	EPB41L4A antisense RNA 1	Approved	114915
HGNC:25643	EPB41L4A-DT	EPB41L4A divergent transcript	Approved	54508
HGNC:19818	EPB41L4B	erythrocyte membrane protein band 4.1 like 4B	Approved	54566
HGNC:19819	EPB41L5	erythrocyte membrane protein band 4.1 like 5	Approved	57669
HGNC:3381	EPB42	erythrocyte membrane protein band 4.2	Approved	2038
HGNC:19876	EPC1	enhancer of polycomb homolog 1	Approved	80314
HGNC:50717	EPC1-AS1	EPC1 antisense RNA 1	Approved	102031319
HGNC:24543	EPC2	enhancer of polycomb homolog 2	Approved	26122
HGNC:11529	EPCAM	epithelial cell adhesion molecule	Approved	4072
HGNC:52639	EPCAM-DT	EPCAM divergent transcript	Approved	101927043
HGNC:51792	EPCART	ERG-positive prostate cancer associated androgen responsive transcript	Approved	105373767
HGNC:3384	EPD1	symbol withdrawn, see [HGNC:2227](/data/gene-symbol-report/#!/hgnc_id/HGNC:2227)	Symbol Withdrawn	
HGNC:17572	EPDR1	ependymin related 1	Approved	54749
HGNC:29331	EPG5	ectopic P-granules 5 autophagy tethering factor	Approved	57724
HGNC:17470	EPGN	epithelial mitogen	Approved	255324
HGNC:3385	EPHA1	EPH receptor A1	Approved	2041
HGNC:27799	EPHA1-AS1	EPHA1 antisense RNA 1	Approved	285965
HGNC:3386	EPHA2	EPH receptor A2	Approved	1969
HGNC:40216	EPHA2-AS1	EPHA2 antisense RNA 1	Approved	101927479
HGNC:3387	EPHA3	EPH receptor A3	Approved	2042
HGNC:3388	EPHA4	EPH receptor A4	Approved	2043
HGNC:3389	EPHA5	EPH receptor A5	Approved	2044
HGNC:50602	EPHA5-AS1	EPHA5 antisense RNA 1	Approved	100144602
HGNC:19296	EPHA6	EPH receptor A6	Approved	285220
HGNC:3390	EPHA7	EPH receptor A7	Approved	2045
HGNC:3391	EPHA8	EPH receptor A8	Approved	2046
HGNC:19987	EPHA10	EPH receptor A10	Approved	284656
HGNC:3392	EPHB1	EPH receptor B1	Approved	2047
HGNC:3393	EPHB2	EPH receptor B2	Approved	2048
HGNC:3394	EPHB3	EPH receptor B3	Approved	2049
HGNC:3395	EPHB4	EPH receptor B4	Approved	2050
HGNC:3396	EPHB6	EPH receptor B6	Approved	2051
HGNC:3397	EPHT1	symbol withdrawn, see [HGNC:3385](/data/gene-symbol-report/#!/hgnc_id/HGNC:3385)	Symbol Withdrawn	
HGNC:3398	EPHT2	symbol withdrawn, see [HGNC:3392](/data/gene-symbol-report/#!/hgnc_id/HGNC:3392)	Symbol Withdrawn	
HGNC:3399	EPHT3	symbol withdrawn, see [HGNC:3393](/data/gene-symbol-report/#!/hgnc_id/HGNC:3393)	Symbol Withdrawn	
HGNC:3400	EPHTLG	EPH-related receptor tyrosine kinase ligand #	Entry Withdrawn	
HGNC:3401	EPHX1	epoxide hydrolase 1	Approved	2052
HGNC:3402	EPHX2	epoxide hydrolase 2	Approved	2053
HGNC:23760	EPHX3	epoxide hydrolase 3	Approved	79852
HGNC:23758	EPHX4	epoxide hydrolase 4	Approved	253152
HGNC:27672	EPIC1	epigenetically induced MYC interacting lncRNA 1	Approved	284930
HGNC:49679	EPIST	esophagus epithelial intergenic associated transcript	Approved	101927953
HGNC:3404	EPLG1	symbol withdrawn, see [HGNC:3221](/data/gene-symbol-report/#!/hgnc_id/HGNC:3221)	Symbol Withdrawn	
HGNC:3405	EPLG2	symbol withdrawn, see [HGNC:3226](/data/gene-symbol-report/#!/hgnc_id/HGNC:3226)	Symbol Withdrawn	
HGNC:3406	EPLG3	symbol withdrawn, see [HGNC:3223](/data/gene-symbol-report/#!/hgnc_id/HGNC:3223)	Symbol Withdrawn	
HGNC:3407	EPLG4	symbol withdrawn, see [HGNC:3224](/data/gene-symbol-report/#!/hgnc_id/HGNC:3224)	Symbol Withdrawn	
HGNC:3408	EPLG5	symbol withdrawn, see [HGNC:3227](/data/gene-symbol-report/#!/hgnc_id/HGNC:3227)	Symbol Withdrawn	
HGNC:3409	EPLG6	symbol withdrawn, see [HGNC:3222](/data/gene-symbol-report/#!/hgnc_id/HGNC:3222)	Symbol Withdrawn	
HGNC:3410	EPLG7	symbol withdrawn, see [HGNC:3225](/data/gene-symbol-report/#!/hgnc_id/HGNC:3225)	Symbol Withdrawn	
HGNC:3411	EPLG8	symbol withdrawn, see [HGNC:3228](/data/gene-symbol-report/#!/hgnc_id/HGNC:3228)	Symbol Withdrawn	
HGNC:3412	EPM1	symbol withdrawn, see [HGNC:2482](/data/gene-symbol-report/#!/hgnc_id/HGNC:2482)	Symbol Withdrawn	
HGNC:3413	EPM2A	EPM2A glucan phosphatase, laforin	Approved	7957
HGNC:48990	EPM2A-DT	EPM2A divergent transcript	Approved	100507557
HGNC:19735	EPM2AIP1	EPM2A interacting protein 1	Approved	9852
HGNC:3414	EPMR	symbol withdrawn, see [HGNC:2079](/data/gene-symbol-report/#!/hgnc_id/HGNC:2079)	Symbol Withdrawn	
HGNC:21604	EPN1	epsin 1	Approved	29924
HGNC:18639	EPN2	epsin 2	Approved	22905
HGNC:40849	EPN2-AS1	EPN2 antisense RNA 1	Approved	100874018
HGNC:41445	EPN2-IT1	EPN2 intronic transcript 1	Approved	100874309
HGNC:18235	EPN3	epsin 3	Approved	55040
HGNC:3415	EPO	erythropoietin	Approved	2056
HGNC:34493	EPOP	elongin BC and polycomb repressive complex 2 associated protein	Approved	100170841
HGNC:3416	EPOR	erythropoietin receptor	Approved	2057
HGNC:15932	EPPIN	epididymal peptidase inhibitor	Approved	57119
HGNC:38825	EPPIN-WFDC6	EPPIN-WFDC6 readthrough	Approved	100526773
HGNC:15577	EPPK1	epiplakin 1	Approved	83481
HGNC:3417	EPR1	effector cell peptidase receptor 1 (non-protein coding)	Entry Withdrawn	
HGNC:3418	EPRS1	glutamyl-prolyl-tRNA synthetase 1	Approved	2058
HGNC:3420	EPS8	epidermal growth factor receptor pathway substrate 8	Approved	2059
HGNC:21295	EPS8L1	EPS8 like 1	Approved	54869
HGNC:21296	EPS8L2	EPS8 like 2	Approved	64787
HGNC:21297	EPS8L3	EPS8 like 3	Approved	79574
HGNC:3419	EPS15	epidermal growth factor receptor pathway substrate 15	Approved	2060
HGNC:40219	EPS15-AS1	EPS15 antisense RNA 1	Approved	105378720
HGNC:24634	EPS15L1	epidermal growth factor receptor pathway substrate 15 like 1	Approved	58513
HGNC:18166	EPS15P1	epidermal growth factor receptor pathway substrate 15 pseudogene 1	Approved	55380
HGNC:16465	EPSTI1	epithelial stromal interaction 1	Approved	94240
HGNC:3421	EPT	symbol withdrawn, see [HGNC:6572](/data/gene-symbol-report/#!/hgnc_id/HGNC:6572)	Symbol Withdrawn	
HGNC:3422	EPVE6AP	symbol withdrawn, see [HGNC:12496](/data/gene-symbol-report/#!/hgnc_id/HGNC:12496)	Symbol Withdrawn	
HGNC:3423	EPX	eosinophil peroxidase	Approved	8288
HGNC:3053	EPYC	epiphycan	Approved	1833
HGNC:1359	EQTN	equatorin	Approved	54586
HGNC:3424	ERAL1	Era like 12S mitochondrial rRNA chaperone 1	Approved	26284
HGNC:18173	ERAP1	endoplasmic reticulum aminopeptidase 1	Approved	51752
HGNC:29499	ERAP2	endoplasmic reticulum aminopeptidase 2	Approved	64167
HGNC:5174	ERAS	ES cell expressed Ras	Approved	3266
HGNC:3425	ERBA1	symbol withdrawn, see [HGNC:11796](/data/gene-symbol-report/#!/hgnc_id/HGNC:11796)	Symbol Withdrawn	
HGNC:3426	ERBA2	symbol withdrawn, see [HGNC:11799](/data/gene-symbol-report/#!/hgnc_id/HGNC:11799)	Symbol Withdrawn	
HGNC:3427	ERBA2L	symbol withdrawn, see [HGNC:8548](/data/gene-symbol-report/#!/hgnc_id/HGNC:8548)	Symbol Withdrawn	
HGNC:3428	ERBAL2	symbol withdrawn, see [HGNC:7977](/data/gene-symbol-report/#!/hgnc_id/HGNC:7977)	Symbol Withdrawn	
HGNC:3429	ERBAL3	symbol withdrawn, see [HGNC:7975](/data/gene-symbol-report/#!/hgnc_id/HGNC:7975)	Symbol Withdrawn	
HGNC:3430	ERBB2	erb-b2 receptor tyrosine kinase 2	Approved	2064
HGNC:3431	ERBB3	erb-b2 receptor tyrosine kinase 3	Approved	2065
HGNC:3432	ERBB4	erb-b2 receptor tyrosine kinase 4	Approved	2066
HGNC:15842	ERBIN	erbb2 interacting protein	Approved	55914
HGNC:55270	ERBIN-DT	ERBIN divergent transcript	Approved	
HGNC:17072	ERC1	ELKS/RAB6-interacting/CAST family member 1	Approved	23085
HGNC:31922	ERC2	ELKS/RAB6-interacting/CAST family member 2	Approved	26059
HGNC:1229	ERC2-IT1	ERC2 intronic transcript 1	Approved	711
HGNC:3433	ERCC1	ERCC excision repair 1, endonuclease non-catalytic subunit	Approved	2067
HGNC:3434	ERCC2	ERCC excision repair 2, TFIIH core complex helicase subunit	Approved	2068
